s.no,state_nrega_id,district_nrega_id,nrega_id,block_name,short_name,state_id,district_id,block_id
1,2,214,204003,Addateegala,ADD,02,0214,0204003
2,2,214,203006,Ananthagiri,ANA,02,0214,0203006
3,2,214,203005,Araku Valley,ARAVAL,02,0214,0203005
4,2,214,203012,Chintapalle,CHI,02,0214,0203012
5,2,214,204062,Chintur,CHI,02,0214,0204062
6,2,214,204014,Devipatnam,DEV,02,0214,0204014
7,2,214,203004,Dumbriguda,DUM,02,0214,0203004
8,2,214,203011,Gangaraju Madugula,GANMAD,02,0214,0203011
9,2,214,204012,Gangavaram,GAN,02,0214,0204012
10,2,214,203013,Gudem Kothaveedhi,GUDKOT,02,0214,0203013
11,2,214,203003,Hukumpeta,HUK,02,0214,0203003
12,2,214,203014,Koyyuru,KOY,02,0214,0203014
13,2,214,204061,Kunavaram,KUN,02,0214,0204061
14,2,214,204001,Maredumilli,MAR,02,0214,0204001
15,2,214,203001,Munchingiputtu,MUN,02,0214,0203001
16,2,214,204064,Nellipaka,NEL,02,0214,0204064
17,2,214,203010,Paderu,PAD,02,0214,0203010
18,2,214,203002,Pedabayalu,PED,02,0214,0203002
19,2,214,204004,Rajavommangi,RAJ,02,0214,0204004
20,2,214,204013,Rampachodavaram,RAM,02,0214,0204013
21,2,214,204063,Vararamachandrapuram,VAR,02,0214,0204063
22,2,214,204002,Y Ramavaram,YRAM,02,0214,0204002
23,2,215,203033,Anakapalli,ANA,02,0215,0203033
24,2,215,203043,Atchutapuram,ATC,02,0215,0203043
25,2,215,203020,Butchayyapeta,BUT,02,0215,0203020
26,2,215,203008,Cheedikada,CHE,02,0215,0203008
27,2,215,203021,Chodavaram,CHO,02,0215,0203021
28,2,215,203007,Devarapalle,DEV,02,0215,0203007
29,2,215,203015,Golugonda,GOL,02,0215,0203015
30,2,215,203022,K Kotapadu,KKOT,02,0215,0203022
31,2,215,203035,Kasimkota,KAS,02,0215,0203035
32,2,215,203037,Kotauratla,KOT,02,0215,0203037
33,2,215,203009,Madugula,MAD,02,0215,0203009
34,2,215,203036,Makavarapalem,MAK,02,0215,0203036
35,2,215,203034,Munagapaka,MUN,02,0215,0203034
36,2,215,203039,Nakkapalli,NAK,02,0215,0203039
37,2,215,203017,Narsipatnam,NAR,02,0215,0203017
38,2,215,203016,Nathavaram,NAT,02,0215,0203016
39,2,215,203032,Paravada,PAR,02,0215,0203032
40,2,215,203038,Payakaraopeta,PAY,02,0215,0203038
41,2,215,203042,Rambilli,RAM,02,0215,0203042
42,2,215,203019,Ravikamatham,RAV,02,0215,0203019
43,2,215,203018,Rolugunta,ROL,02,0215,0203018
44,2,215,203040,S Rayavaram,SRAY,02,0215,0203040
45,2,215,203023,Sabbavaram,SAB,02,0215,0203023
46,2,215,203041,Yelamanchili,YEL,02,0215,0203041
47,2,212,212025,Anantapur,ANA,02,0212,0212025
48,2,212,212024,Atmakur,ATM,02,0212,0212024
49,2,212,212016,Beluguppa,BEL,02,0212,0212016
50,2,212,212002,Bommanahal,BOM,02,0212,0212002
51,2,212,212020,Brahmasamudram,BRA,02,0212,0212020
52,2,212,212026,Bukkarayasamudram,BUK,02,0212,0212026
53,2,212,212001,D.Hirchal,D.H,02,0212,0212001
54,2,212,212013,Garladinne,GAR,02,0212,0212013
55,2,212,212006,Gooty,GOO,02,0212,0212006
56,2,212,212019,Gummagatta,GUM,02,0212,0212019
57,2,212,212005,Guntakal,GUN,02,0212,0212005
58,2,212,212023,Kalyandurg,KAL,02,0212,0212023
59,2,212,212034,Kambadur,KAM,02,0212,0212034
60,2,212,212017,Kanekal,KAN,02,0212,0212017
61,2,212,212014,Kudair,KUD,02,0212,0212014
62,2,212,212022,Kundurpi,KUN,02,0212,0212022
63,2,212,212027,Narpala,NAR,02,0212,0212027
64,2,212,212012,Pamidi,PAM,02,0212,0212012
65,2,212,212010,Peddapappur,PED,02,0212,0212010
66,2,212,212007,Peddavadugur,PED,02,0212,0212007
67,2,212,212028,Putlur,PUT,02,0212,0212028
68,2,212,212032,Raptadu,RAP,02,0212,0212032
69,2,212,212018,Rayadurg,RAY,02,0212,0212018
70,2,212,212021,Settur,SET,02,0212,0212021
71,2,212,212011,Singanamala,SIN,02,0212,0212011
72,2,212,212009,Tadpatri,TAD,02,0212,0212009
73,2,212,212015,Uravakonda,URA,02,0212,0212015
74,2,212,212004,Vajrakarur,VAJ,02,0212,0212004
75,2,212,212003,Vidapanakal,VID,02,0212,0212003
76,2,212,212008,Yadiki,YAD,02,0212,0212008
77,2,212,212029,Yellanur,YEL,02,0212,0212029
78,2,223,210005,B Kothakota,BKOT,02,0223,0210005
79,2,223,211048,Chinnamandem,CHI,02,0223,0211048
80,2,223,211042,Chitvel,CHI,02,0223,0211042
81,2,223,211050,Galiveedu,GAL,02,0223,0211050
82,2,223,210007,Gurramkonda,GUR,02,0223,0210007
83,2,223,210008,Kalakada,KAL,02,0223,0210008
84,2,223,210032,Kalikiri,KAL,02,0223,0210032
85,2,223,210009,Kambhamvaripalle,KAM,02,0223,0210009
86,2,223,211043,Kodur,KOD,02,0223,0211043
87,2,223,210006,Kurabalakota,KUR,02,0223,0210006
88,2,223,211036,Lakkireddipalle,LAK,02,0223,0211036
89,2,223,210035,Madanapalle,MAD,02,0223,0210035
90,2,223,210003,Mulakalacheruvu,MUL,02,0223,0210003
91,2,223,211040,Nandalur,NAN,02,0223,0211040
92,2,223,210034,Nimmanapalle,NIM,02,0223,0210034
93,2,223,211044,Obulavaripalle,OBU,02,0223,0211044
94,2,223,210001,Peddamandyam,PED,02,0223,0210001
95,2,223,210004,Peddathippasamudram,PED,02,0223,0210004
96,2,223,211041,Penagaluru,PEN,02,0223,0211041
97,2,223,210031,Pileru,PIL,02,0223,0210031
98,2,223,211045,Pullampeta,PUL,02,0223,0211045
99,2,223,211039,Rajampet,RAJ,02,0223,0211039
100,2,223,211037,Ramapuram,RAM,02,0223,0211037
101,2,223,210036,Ramasamudram,RAM,02,0223,0210036
102,2,223,211049,Rayachoti,RAY,02,0223,0211049
103,2,223,211047,Sambepalle,SAM,02,0223,0211047
104,2,223,211046,T Sundupalle,TSUN,02,0223,0211046
105,2,223,210002,Thamballapalle,THA,02,0223,0210002
106,2,223,210033,Vayalpad,VAY,02,0223,0210033
107,2,223,211038,Veeraballe,VEE,02,0223,0211038
108,2,219,208016,Addanki,ADD,02,0219,0208016
109,2,219,207049,Amruthalur,AMR,02,0219,0207049
110,2,219,208017,Ballikuruva,BAL,02,0219,0208017
111,2,219,207057,Bapatla,BAP,02,0219,0207057
112,2,219,207051,Bhattiprolu,BHA,02,0219,0207051
113,2,219,207050,Cherukupalle,CHE,02,0219,0207050
114,2,219,208046,Chinaganjam,CHI,02,0219,0208046
115,2,219,208023,Chirala,CHI,02,0219,0208023
116,2,219,208025,Inkollu,INK,02,0219,0208025
117,2,219,208026,Janakavarampanguluru,JAN,02,0219,0208026
118,2,219,208022,Karamchedu,KAR,02,0219,0208022
119,2,219,207056,Karlapalem,KAR,02,0219,0207056
120,2,219,207030,Kollur,KOL,02,0219,0207030
121,2,219,208027,Korisapadu,KOR,02,0219,0208027
122,2,219,208020,Martur,MAR,02,0219,0208020
123,2,219,207053,Nagaram,NAG,02,0219,0207053
124,2,219,207054,Nizampatnam,NIZ,02,0219,0207054
125,2,219,208021,Parchur,PAR,02,0219,0208021
126,2,219,207055,Pittalavanipalem,PIT,02,0219,0207055
127,2,219,207052,Repalle,REP,02,0219,0207052
128,2,219,208018,Santhamaguluru,SAN,02,0219,0208018
129,2,219,207033,Tsundur,TSU,02,0219,0207033
130,2,219,207031,Vemuru,VEM,02,0219,0207031
131,2,219,208024,Vetapalem,VET,02,0219,0208024
132,2,219,208019,Yeddanapudi,YED,02,0219,0208019
133,2,210,210061,Baireddi Palle,BAIPAL,02,0210,0210061
134,2,210,210057,Bangarupalem,BAN,02,0210,0210057
135,2,210,210054,Chittoor,CHI,02,0210,0210054
136,2,210,210038,Chowdepalle,CHO,02,0210,0210038
137,2,210,210049,Gangadhara Nellore,GANNEL,02,0210,0210049
138,2,210,210059,Gangavaram,GAN,02,0210,0210059
139,2,210,210065,Gudi Palle,GUDPAL,02,0210,0210065
140,2,210,210055,Gudipala,GUD,02,0210,0210055
141,2,210,210052,Irala,IRA,02,0210,0210052
142,2,210,210046,Karvetinagar,KAR,02,0210,0210046
143,2,210,210066,Kuppam,KUP,02,0210,0210066
144,2,210,210045,Nagari,NAG,02,0210,0210045
145,2,210,210022,Nindra,NIN,02,0210,0210022
146,2,210,210058,Palamaner,PAL,02,0210,0210058
147,2,210,210048,Palasamudram,PAL,02,0210,0210048
148,2,210,210060,Pedda Panjani,PEDPAN,02,0210,0210060
149,2,210,210050,Penumuru,PEN,02,0210,0210050
150,2,210,210041,Pulicherla,PUL,02,0210,0210041
151,2,210,210037,Punganur,PUN,02,0210,0210037
152,2,210,210051,Puthalapattu,PUT,02,0210,0210051
153,2,210,210063,Rama Kuppam,RAMKUP,02,0210,0210063
154,2,210,210030,Rompicherla,ROM,02,0210,0210030
155,2,210,210064,Santhi Puram,SANPUR,02,0210,0210064
156,2,210,210040,Sodam,SOD,02,0210,0210040
157,2,210,210039,Somala,SOM,02,0210,0210039
158,2,210,210047,Srirangarajapuram,SRI,02,0210,0210047
159,2,210,210053,Thavanampalle,THA,02,0210,0210053
160,2,210,210043,Veduru Kuppam,VEDKUP,02,0210,0210043
161,2,210,210062,Venkatagiri Kota,VENKOT,02,0210,0210062
162,2,210,210021,Vijaya Puram,VIJPUR,02,0210,0210021
163,2,210,210056,Yadamari,YAD,02,0210,0210056
164,2,204,204033,Anaparthi,ANA,02,0204,0204033
165,2,204,204034,Biccavolu,BIC,02,0204,0204034
166,2,204,205015,Chagallu,CHA,02,0204,0205015
167,2,204,205014,Devarapalle,DEV,02,0204,0205014
168,2,204,204017,Gokavaram,GOK,02,0204,0204017
169,2,204,205005,Gopalapuram,GOP,02,0204,0205005
170,2,204,204031,Kadiam,KAD,02,0204,0204031
171,2,204,204016,Korukonda,KOR,02,0204,0204016
172,2,204,205016,Kovvur,KOV,02,0204,0205016
173,2,204,205013,Nallajerla,NAL,02,0204,0205013
174,2,204,205017,Nidadavole,NID,02,0204,0205017
175,2,204,205030,Peravali,PER,02,0204,0205030
176,2,204,204029,Rajahmundry(Rural),RAJ,02,0204,0204029
177,2,204,204028,Rajanagaram,RAJ,02,0204,0204028
178,2,204,204026,Rangampeta,RAN,02,0204,0204026
179,2,204,204015,Seethanagaram,SEE,02,0204,0204015
180,2,204,205004,Thallapudi,THA,02,0204,0205004
181,2,204,205029,Undrajavaram,UND,02,0204,0205029
182,2,217,206022,Agiripalle,AGI,02,0217,0206022
183,2,217,205020,Bhimadole,BHI,02,0217,0205020
184,2,217,205002,Buttayagudem,BUT,02,0217,0205002
185,2,217,206024,Chatrai,CHA,02,0217,0206024
186,2,217,205009,Chintalapudi,CHI,02,0217,0205009
187,2,217,205024,Denduluru,DEN,02,0217,0205024
188,2,217,205012,Dwaraka Tirumala,DWATIR,02,0217,0205012
189,2,217,205023,Eluru,ELU,02,0217,0205023
190,2,217,205007,Jangareddigudem,JAN,02,0217,0205007
191,2,217,205001,Jeelugumilli,JEE,02,0217,0205001
192,2,217,206048,Kaikalur,KAI,02,0217,0206048
193,2,217,206049,Kalidindi,KAL,02,0217,0206049
194,2,217,205011,Kamavarapukota,KAM,02,0217,0205011
195,2,217,205006,Koyyalagudem,KOY,02,0217,0205006
196,2,217,205048,Kukunoor,KUK,02,0217,0205048
197,2,217,205010,Lingapalem,LIN,02,0217,0205010
198,2,217,206047,Mandavalli,MAN,02,0217,0206047
199,2,217,206046,Mudinepalli,MUD,02,0217,0206046
200,2,217,206025,Musunuru,MUS,02,0217,0206025
201,2,217,205025,Nidamarru,NID,02,0217,0205025
202,2,217,206023,Nuzvid,NUZ,02,0217,0206023
203,2,217,205022,Pedapadu,PED,02,0217,0205022
204,2,217,205021,Pedavegi,PED,02,0217,0205021
205,2,217,205003,Polavaram,POL,02,0217,0205003
206,2,217,205008,T Narasapuram,TNAR,02,0217,0205008
207,2,217,205019,Unguturu,UNG,02,0217,0205019
208,2,217,205047,Velairpad,VEL,02,0217,0205047
209,2,207,207034,Chebrole,CHE,02,0207,0207034
210,2,207,207028,Duggirala,DUG,02,0207,0207028
211,2,207,207026,Guntur,GUN,02,0207,0207026
212,2,207,207047,Kakumanu,KAK,02,0207,0207047
213,2,207,207029,Kollipara,KOL,02,0207,0207029
214,2,207,207012,Mangalagiri,MAN,02,0207,0207012
215,2,207,207025,Medikonduru,MED,02,0207,0207025
216,2,207,207027,Pedakakani,PED,02,0207,0207027
217,2,207,207046,Pedanandipadu,PED,02,0207,0207046
218,2,207,207024,Phirangipuram,PHI,02,0207,0207024
219,2,207,207048,Ponnur,PON,02,0207,0207048
220,2,207,207036,Prathipadu,PRA,02,0207,0207036
221,2,207,207013,Tadikonda,TAD,02,0207,0207013
222,2,207,207032,Tenali,TEN,02,0207,0207032
223,2,207,207011,Thadepalle,THA,02,0207,0207011
224,2,207,207010,Thullur,THU,02,0207,0207010
225,2,207,207035,Vatticherukuru,VAT,02,0207,0207035
226,2,226,204027,Gandepalle,GAN,02,0226,0204027
227,2,226,204008,Gollaprolu,GOL,02,0226,0204008
228,2,226,204018,Jaggampeta,JAG,02,0226,0204018
229,2,226,204038,Kajuluru,KAJ,02,0226,0204038
230,2,226,204023,Kakinada (Rural),KAK(RU,02,0226,0204023
231,2,226,204036,Karapa,KAR,02,0226,0204036
232,2,226,204019,Kirlampudi,KIR,02,0226,0204019
233,2,226,204005,Kotananduru,KOT,02,0226,0204005
234,2,226,204035,Pedapudi,PED,02,0226,0204035
235,2,226,204020,Peddapuram,PED,02,0226,0204020
236,2,226,204021,Pithapuram,PIT,02,0226,0204021
237,2,226,204010,Prathipadu,PRA,02,0226,0204010
238,2,226,204060,Rowthulapudi,ROW,02,0226,0204060
239,2,226,204025,Samalkota,SAM,02,0226,0204025
240,2,226,204009,Sankhavaram,SAN,02,0226,0204009
241,2,226,204037,Thallarevu,THA,02,0226,0204037
242,2,226,204007,Thondangi,THO,02,0226,0204007
243,2,226,204006,Tuni,TUN,02,0226,0204006
244,2,226,204022,U.Kothapalli,U.K,02,0226,0204022
245,2,226,204011,Yeleswaram,YEL,02,0226,0204011
246,2,216,204049,Ainavilli,AIN,02,0216,0204049
247,2,216,204042,Alamuru,ALA,02,0216,0204042
248,2,216,204055,Allavaram,ALL,02,0216,0204055
249,2,216,204054,Amalapuram,AMA,02,0216,0204054
250,2,216,204048,Ambajipeta,AMB,02,0216,0204048
251,2,216,204043,Atreyapuram,ATR,02,0216,0204043
252,2,216,204051,I Polavaram,IPOL,02,0216,0204051
253,2,216,204045,K.Gangavaram,K.G,02,0216,0204045
254,2,216,204041,Kapileswarapuram,KAP,02,0216,0204041
255,2,216,204052,Katrenikona,KAT,02,0216,0204052
256,2,216,204046,Kothapeta,KOT,02,0216,0204046
257,2,216,204058,Malikipuram,MAL,02,0216,0204058
258,2,216,204056,Mamidikuduru,MAM,02,0216,0204056
259,2,216,204032,Mandapeta,MAN,02,0216,0204032
260,2,216,204050,Mummidivaram,MUM,02,0216,0204050
261,2,216,204047,P Gannavaram,PGAN,02,0216,0204047
262,2,216,204039,Ramachandrapuram,RAM,02,0216,0204039
263,2,216,204044,Ravulapalem,RAV,02,0216,0204044
264,2,216,204040,Rayavaram,RAY,02,0216,0204040
265,2,216,204057,Razole,RAZ,02,0216,0204057
266,2,216,204059,Sakhinetipalle,SAK,02,0216,0204059
267,2,216,204053,Uppalaguptam,UPP,02,0216,0204053
268,2,206,206034,Avanigadda,AVA,02,0206,0206034
269,2,206,206045,Bantumilli,BAN,02,0206,0206045
270,2,206,206026,Bapulapadu,BAP,02,0206,0206026
271,2,206,206032,Challapalli,CHA,02,0206,0206032
272,2,206,206021,Gannavaram,GAN,02,0206,0206021
273,2,206,206031,Ghantasala,GHA,02,0206,0206031
274,2,206,206042,Gudivada,GUD,02,0206,0206042
275,2,206,206043,Gudlavalleru,GUD,02,0206,0206043
276,2,206,206038,Gudur,GUD,02,0206,0206038
277,2,206,206020,Kankipadu,KAN,02,0206,0206020
278,2,206,206036,Koduru,KOD,02,0206,0206036
279,2,206,206050,Kruthivennu,KRU,02,0206,0206050
280,2,206,206037,Machilipatnam,MAC,02,0206,0206037
281,2,206,206033,Mopidevi,MOP,02,0206,0206033
282,2,206,206030,Movva,MOV,02,0206,0206030
283,2,206,206035,Nagayalanka,NAG,02,0206,0206035
284,2,206,206041,Nandivada,NAN,02,0206,0206041
285,2,206,206039,Pamarru,PAM,02,0206,0206039
286,2,206,206029,Pamidimukkala,PAM,02,0206,0206029
287,2,206,206044,Pedana,PED,02,0206,0206044
288,2,206,206040,Pedaparupudi,PED,02,0206,0206040
289,2,206,206018,Penamaluru,PEN,02,0206,0206018
290,2,206,206019,Thotlavalluru,THO,02,0206,0206019
291,2,206,206027,Unguturu,UNG,02,0206,0206027
292,2,206,206028,Vuyyuru,VUY,02,0206,0206028
293,2,213,213023,ADONI,ADO,02,0213,0213023
294,2,213,213025,ALUR,ALU,02,0213,0213025
295,2,213,213026,ASPARI,ASP,02,0213,0213026
296,2,213,213005,C.BELAGAL,C.B,02,0213,0213005
297,2,213,213053,CHIPPAGIRI,CHI,02,0213,0213053
298,2,213,213027,DEVANAKONDA,DEV,02,0213,0213027
299,2,213,213020,GONEGANDLA,GON,02,0213,0213020
300,2,213,213006,GUDUR,GUD,02,0213,0213006
301,2,213,213054,HALAHARVI,HAL,02,0213,0213054
302,2,213,213024,HOLAGUNDA,HOL,02,0213,0213024
303,2,213,213018,KALLUR,KAL,02,0213,0213018
304,2,213,213019,KODUMUR,KOD,02,0213,0213019
305,2,213,213002,KOSIGI,KOS,02,0213,0213002
306,2,213,213001,KOWTHALAM,KOW,02,0213,0213001
307,2,213,213028,KRISHNAGIRI,KRI,02,0213,0213028
308,2,213,213007,KURNOOL,KUR,02,0213,0213007
309,2,213,213052,MADDIKERA EAST,MADEAS,02,0213,0213052
310,2,213,213003,MANTRALAYAM,MAN,02,0213,0213003
311,2,213,213004,NANDAVARAM,NAN,02,0213,0213004
312,2,213,213017,ORVAKAL,ORV,02,0213,0213017
313,2,213,213051,PATTIKANDA,PAT,02,0213,0213051
314,2,213,213022,PEDDA KADUBUR,PEDKAD,02,0213,0213022
315,2,213,213050,TUGGALI,TUG,02,0213,0213050
316,2,213,213029,VELDURTHI,VEL,02,0213,0213029
317,2,213,213021,YEMMIGANUR,YEM,02,0213,0213021
318,2,221,213038,ALLAGADDA,ALL,02,0221,0213038
319,2,221,213011,ATMAKUR,ATM,02,0221,0213011
320,2,221,213044,BANAGANAPALLE,BAN,02,0221,0213044
321,2,221,213033,BANDI ATMAKUR,BANATM,02,0221,0213033
322,2,221,213030,BETHAMCHERLA,BET,02,0221,0213030
323,2,221,213039,CHAGALAMARRI,CHA,02,0221,0213039
324,2,221,213049,DHONE,DHO,02,0221,0213049
325,2,221,213041,DORNIPADU,DOR,02,0221,0213041
326,2,221,213032,GADIVEMULA,GAD,02,0221,0213032
327,2,221,213042,GOSPADU,GOS,02,0221,0213042
328,2,221,213015,JUPADU BUNGALOW,JUPBUN,02,0221,0213015
329,2,221,213043,KOILKUNTLA,KOI,02,0221,0213043
330,2,221,213046,KOLIMIGUNDLA,KOL,02,0221,0213046
331,2,221,213010,KOTHAPALLE,KOT,02,0221,0213010
332,2,221,213035,MAHANANDI,MAH,02,0221,0213035
333,2,221,213016,MIDTHUR,MID,02,0221,0213016
334,2,221,213008,NANDI KOTKUR,NANKOT,02,0221,0213008
335,2,221,213034,NANDYAL,NAN,02,0221,0213034
336,2,221,213047,OWK,OWK,02,0221,0213047
337,2,221,213009,PAGIDYALA,PAG,02,0221,0213009
338,2,221,213014,PAMULAPADU,PAM,02,0221,0213014
339,2,221,213031,PANYAM,PAN,02,0221,0213031
340,2,221,213048,PEAPALLY,PEA,02,0221,0213048
341,2,221,213037,RUDRAVARAM,RUD,02,0221,0213037
342,2,221,213045,SANJAMALA,SAN,02,0221,0213045
343,2,221,213036,SIRVEL,SIR,02,0221,0213036
344,2,221,213040,UYYALAWADA,UYY,02,0221,0213040
345,2,221,213013,VELGODU,VEL,02,0221,0213013
346,2,209,209015,Allur,ALL,02,0209,0209015
347,2,209,209021,Ananthasagaram,ANA,02,0209,0209021
348,2,209,209013,Anumasamudrampeta,ANU,02,0209,0209013
349,2,209,209012,Atmakur,ATM,02,0209,0209012
350,2,209,209006,Bogole,BOG,02,0209,0209006
351,2,209,209018,Butchireddipalem,BUT,02,0209,0209018
352,2,209,209020,Chejerla,CHE,02,0209,0209020
353,2,209,209014,Dagadarthi,DAG,02,0209,0209014
354,2,209,209009,Duttalur,DUT,02,0209,0209009
355,2,209,208054,Gudluru,GUD,02,0209,0208054
356,2,209,209027,Indukurpet,IND,02,0209,0209027
357,2,209,209004,Jaladanki,JAL,02,0209,0209004
358,2,209,209007,Kaligiri,KAL,02,0209,0209007
359,2,209,209022,Kaluvoya,KAL,02,0209,0209022
360,2,209,208050,Kandukur,KAN,02,0209,0208050
361,2,209,209005,Kavali,KAV,02,0209,0209005
362,2,209,209017,Kodavalur,KOD,02,0209,0209017
363,2,209,209003,Kondapuram,KON,02,0209,0209003
364,2,209,209026,Kovur,KOV,02,0209,0209026
365,2,209,208053,Lingasamudram,LIN,02,0209,0208053
366,2,209,209031,Manubolu,MAN,02,0209,0209031
367,2,209,209011,Marripadu,MAR,02,0209,0209011
368,2,209,209029,Muthukur,MUT,02,0209,0209029
369,2,209,209025,Nellore,NEL,02,0209,0209025
370,2,209,209024,Podlakur,POD,02,0209,0209024
371,2,209,209023,Rapur,RAP,02,0209,0209023
372,2,209,209019,Sangam,SAN,02,0209,0209019
373,2,209,209001,Seetharamapuram,SEE,02,0209,0209001
374,2,209,209033,Sydapuram,SYD,02,0209,0209033
375,2,209,209028,Thotapalligudur,THO,02,0209,0209028
376,2,209,209010,Udayagiri,UDA,02,0209,0209010
377,2,209,208055,Ulavapadu,ULA,02,0209,0208055
378,2,209,209002,Varikuntapadu,VAR,02,0209,0209002
379,2,209,209030,Venkatachalam,VEN,02,0209,0209030
380,2,209,209016,Vidavalur,VID,02,0209,0209016
381,2,209,209008,Vinjamur,VIN,02,0209,0209008
382,2,209,208051,Voletivaripalem,VOL,02,0209,0208051
383,2,218,206011,A Konduru,AKON,02,0218,0206011
384,2,218,206005,Chandarlapadu,CHA,02,0218,0206005
385,2,218,206009,G Konduru,GKON,02,0218,0206009
386,2,218,206012,Gampalagudem,GAM,02,0218,0206012
387,2,218,206008,Ibrahimpatnam,IBR,02,0218,0206008
388,2,218,206001,Jaggayyapeta,JAG,02,0218,0206001
389,2,218,206006,Kanchika Cherla,KANCHE,02,0218,0206006
390,2,218,206010,Mylavaram,MYL,02,0218,0206010
391,2,218,206004,Nandigama,NAN,02,0218,0206004
392,2,218,206003,Penuganchiprolu,PEN,02,0218,0206003
393,2,218,206015,Reddigudem,RED,02,0218,0206015
394,2,218,206013,Tiruvuru,TIR,02,0218,0206013
395,2,218,206002,Vatsavai,VAT,02,0218,0206002
396,2,218,206007,Veerullapadu,VEE,02,0218,0206007
397,2,218,206016,Vijayawada Rural,VIJRUR,02,0218,0206016
398,2,218,206014,Vissannapet,VIS,02,0218,0206014
399,2,220,207007,Achampeta,ACH,02,0220,0207007
400,2,220,207009,Amaravathi,AMA,02,0220,0207009
401,2,220,207006,Bellamkonda,BEL,02,0220,0207006
402,2,220,207021,Bollapalle,BOL,02,0220,0207021
403,2,220,207045,Chilakaluripet,CHI,02,0220,0207045
404,2,220,207004,Dachepalle,DAC,02,0220,0207004
405,2,220,207019,Durgi,DUR,02,0220,0207019
406,2,220,207037,Edlapadu,EDL,02,0220,0207037
407,2,220,207003,Gurazala,GUR,02,0220,0207003
408,2,220,207041,Ipuru,IPU,02,0220,0207041
409,2,220,207018,Karempudi,KAR,02,0220,0207018
410,2,220,207008,Krosuru,KRO,02,0220,0207008
411,2,220,207005,Machavaram,MAC,02,0220,0207005
412,2,220,207001,Macherla,MAC,02,0220,0207001
413,2,220,207023,Muppalla,MUP,02,0220,0207023
414,2,220,207038,Nadendla,NAD,02,0220,0207038
415,2,220,207022,Nakarikallu,NAK,02,0220,0207022
416,2,220,207039,Narasaraopeta,NAR,02,0220,0207039
417,2,220,207044,Nuzendla,NUZ,02,0220,0207044
418,2,220,207014,Pedakurapadu,PED,02,0220,0207014
419,2,220,207017,Piduguralla,PID,02,0220,0207017
420,2,220,207016,Rajupalem,RAJ,02,0220,0207016
421,2,220,207002,Rentacrintala,REN,02,0220,0207002
422,2,220,207040,Rompicherla,ROM,02,0220,0207040
423,2,220,207015,Sattenapalle,SAT,02,0220,0207015
424,2,220,207042,Savalyapuram,SAV,02,0220,0207042
425,2,220,207020,Veldurthi,VEL,02,0220,0207020
426,2,220,207043,Vinukonda,VIN,02,0220,0207043
427,2,225,202009,Balajipeta,BAL,02,0225,0202009
428,2,225,201014,Bhamini,BHA,02,0225,0201014
429,2,225,202005,Garugubilli,GAR,02,0225,0202005
430,2,225,202002,Gummalakshmipuram,GUM,02,0225,0202002
431,2,225,202004,Jiyyamma Valasa,JIYVAL,02,0225,0202004
432,2,225,202001,Komarada,KOM,02,0225,0202001
433,2,225,202003,Kurupam,KUR,02,0225,0202003
434,2,225,202007,Makkuva,MAK,02,0225,0202007
435,2,225,202012,Pachipenta,PAC,02,0225,0202012
436,2,225,201012,Palakonda,PAL,02,0225,0201012
437,2,225,202006,Parvathipuram,PAR,02,0225,0202006
438,2,225,202011,Salur,SAL,02,0225,0202011
439,2,225,201013,Seethampeta,SEE,02,0225,0201013
440,2,225,202008,Seethanagaram,SEE,02,0225,0202008
441,2,225,201001,Veeraghattam,VEE,02,0225,0201001
442,2,208,208008,Ardhaveedu,ARD,02,0208,0208008
443,2,208,208033,Bestavaripeta,BES,02,0208,0208033
444,2,208,208038,Chadrasekarapuram,CHA,02,0208,0208038
445,2,208,208029,Chimakurthi,CHI,02,0208,0208029
446,2,208,208034,Cumbum,CUM,02,0208,0208034
447,2,208,208013,Darsi,DAR,02,0208,0208013
448,2,208,208005,Donakonda,DON,02,0208,0208005
449,2,208,208007,Dornala,DOR,02,0208,0208007
450,2,208,208036,Giddaluru,GID,02,0208,0208036
451,2,208,208032,Hanumanthunipadu,HAN,02,0208,0208032
452,2,208,208031,Kanigiri,KAN,02,0208,0208031
453,2,208,208037,Komarolu,KOM,02,0208,0208037
454,2,208,208011,Konakanamitla,KON,02,0208,0208011
455,2,208,208042,Kondapi,KON,02,0208,0208042
456,2,208,208047,Kothapatnam,KOT,02,0208,0208047
457,2,208,208004,Kurichedu,KUR,02,0208,0208004
458,2,208,208028,Maddipadu,MAD,02,0208,0208028
459,2,208,208009,Markapur,MAR,02,0208,0208009
460,2,208,208030,Marripudi,MAR,02,0208,0208030
461,2,208,208014,Mundlamuru,MUN,02,0208,0208014
462,2,208,208045,Naguluppalapadu,NAG,02,0208,0208045
463,2,208,208044,Ongole,ONG,02,0208,0208044
464,2,208,208052,Pamur,PAM,02,0208,0208052
465,2,208,208006,Pedaaraveedu,PED,02,0208,0208006
466,2,208,208040,Pedacherlopalle,PED,02,0208,0208040
467,2,208,208012,Podili,POD,02,0208,0208012
468,2,208,208041,Ponnaluru,PON,02,0208,0208041
469,2,208,208002,Pullalacheruvu,PUL,02,0208,0208002
470,2,208,208035,Racherla,RAC,02,0208,0208035
471,2,208,208043,Santhanuthlapadu,SAN,02,0208,0208043
472,2,208,208056,Singarayakonda,SIN,02,0208,0208056
473,2,208,208048,Tangutur,TAN,02,0208,0208048
474,2,208,208010,Tarlapadu,TAR,02,0208,0208010
